Time,Hips.X,Hips.Y,Hips.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,RightToeBase.X,RightToeBase.Y,RightToeBase.Z,RightToe_End.X,RightToe_End.Y,RightToe_End.Z,RightToe_EndEnd.X,RightToe_EndEnd.Y,RightToe_EndEnd.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftToeBase.X,LeftToeBase.Y,LeftToeBase.Z,LeftToe_End.X,LeftToe_End.Y,LeftToe_End.Z,LeftToe_EndEnd.X,LeftToe_EndEnd.Y,LeftToe_EndEnd.Z,Spine.X,Spine.Y,Spine.Z,Spine1.X,Spine1.Y,Spine1.Z,Spine2.X,Spine2.Y,Spine2.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightHand.X,RightHand.Y,RightHand.Z,RightHandThumb1.X,RightHandThumb1.Y,RightHandThumb1.Z,RightHandThumb2.X,RightHandThumb2.Y,RightHandThumb2.Z,RightHandThumb3.X,RightHandThumb3.Y,RightHandThumb3.Z,RightHandThumb4.X,RightHandThumb4.Y,RightHandThumb4.Z,RightHandThumb4End.X,RightHandThumb4End.Y,RightHandThumb4End.Z,RightHandIndex1.X,RightHandIndex1.Y,RightHandIndex1.Z,RightHandIndex2.X,RightHandIndex2.Y,RightHandIndex2.Z,RightHandIndex3.X,RightHandIndex3.Y,RightHandIndex3.Z,RightHandIndex4.X,RightHandIndex4.Y,RightHandIndex4.Z,RightHandIndex4End.X,RightHandIndex4End.Y,RightHandIndex4End.Z,RightHandMiddle1.X,RightHandMiddle1.Y,RightHandMiddle1.Z,RightHandMiddle2.X,RightHandMiddle2.Y,RightHandMiddle2.Z,RightHandMiddle3.X,RightHandMiddle3.Y,RightHandMiddle3.Z,RightHandMiddle4.X,RightHandMiddle4.Y,RightHandMiddle4.Z,RightHandMiddle4End.X,RightHandMiddle4End.Y,RightHandMiddle4End.Z,RightHandRing1.X,RightHandRing1.Y,RightHandRing1.Z,RightHandRing2.X,RightHandRing2.Y,RightHandRing2.Z,RightHandRing3.X,RightHandRing3.Y,RightHandRing3.Z,RightHandRing4.X,RightHandRing4.Y,RightHandRing4.Z,RightHandRing4End.X,RightHandRing4End.Y,RightHandRing4End.Z,RightHandPinky1.X,RightHandPinky1.Y,RightHandPinky1.Z,RightHandPinky2.X,RightHandPinky2.Y,RightHandPinky2.Z,RightHandPinky3.X,RightHandPinky3.Y,RightHandPinky3.Z,RightHandPinky4.X,RightHandPinky4.Y,RightHandPinky4.Z,RightHandPinky4End.X,RightHandPinky4End.Y,RightHandPinky4End.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftHand.X,LeftHand.Y,LeftHand.Z,LeftHandPinky1.X,LeftHandPinky1.Y,LeftHandPinky1.Z,LeftHandPinky2.X,LeftHandPinky2.Y,LeftHandPinky2.Z,LeftHandPinky3.X,LeftHandPinky3.Y,LeftHandPinky3.Z,LeftHandPinky4.X,LeftHandPinky4.Y,LeftHandPinky4.Z,LeftHandPinky4End.X,LeftHandPinky4End.Y,LeftHandPinky4End.Z,LeftHandRing1.X,LeftHandRing1.Y,LeftHandRing1.Z,LeftHandRing2.X,LeftHandRing2.Y,LeftHandRing2.Z,LeftHandRing3.X,LeftHandRing3.Y,LeftHandRing3.Z,LeftHandRing4.X,LeftHandRing4.Y,LeftHandRing4.Z,LeftHandRing4End.X,LeftHandRing4End.Y,LeftHandRing4End.Z,LeftHandMiddle1.X,LeftHandMiddle1.Y,LeftHandMiddle1.Z,LeftHandMiddle2.X,LeftHandMiddle2.Y,LeftHandMiddle2.Z,LeftHandMiddle3.X,LeftHandMiddle3.Y,LeftHandMiddle3.Z,LeftHandMiddle4.X,LeftHandMiddle4.Y,LeftHandMiddle4.Z,LeftHandMiddle4End.X,LeftHandMiddle4End.Y,LeftHandMiddle4End.Z,LeftHandIndex1.X,LeftHandIndex1.Y,LeftHandIndex1.Z,LeftHandIndex2.X,LeftHandIndex2.Y,LeftHandIndex2.Z,LeftHandIndex3.X,LeftHandIndex3.Y,LeftHandIndex3.Z,LeftHandIndex4.X,LeftHandIndex4.Y,LeftHandIndex4.Z,LeftHandIndex4End.X,LeftHandIndex4End.Y,LeftHandIndex4End.Z,LeftHandThumb1.X,LeftHandThumb1.Y,LeftHandThumb1.Z,LeftHandThumb2.X,LeftHandThumb2.Y,LeftHandThumb2.Z,LeftHandThumb3.X,LeftHandThumb3.Y,LeftHandThumb3.Z,LeftHandThumb4.X,LeftHandThumb4.Y,LeftHandThumb4.Z,LeftHandThumb4End.X,LeftHandThumb4End.Y,LeftHandThumb4End.Z,Neck.X,Neck.Y,Neck.Z,Head.X,Head.Y,Head.Z,RightEye.X,RightEye.Y,RightEye.Z,RightEyeEnd.X,RightEyeEnd.Y,RightEyeEnd.Z,LeftEye.X,LeftEye.Y,LeftEye.Z,LeftEyeEnd.X,LeftEyeEnd.Y,LeftEyeEnd.Z,HeadTop_End.X,HeadTop_End.Y,HeadTop_End.Z,HeadTop_EndEnd.X,HeadTop_EndEnd.Y,HeadTop_EndEnd.Z
0,-1.651323,89.634644,1.67701,-7.676624603,82.91283276,-4.156099088,-21.05053845,40.96391277,-9.65606561,-4.486286843,8.736371681,-35.53529964,-14.25275686,0.021575111,-31.11087423,-22.70407192,0.017589381,-27.2822455,-31.15538812,0.01430365,-23.45361625,5.810386452,82.74840584,5.200471862,4.370445539,48.57645631,33.46753068,24.45715885,8.906342064,31.11431557,16.83985793,0.255130912,38.73274246,10.42277851,0.287707446,45.43372388,4.005712949,0.320983733,52.13471787,-1.435847901,99.81396295,1.545299247,-1.351640333,109.9294738,0.955380791,-1.871836615,119.1175674,0.887060346,-7.06950365,129.9159622,-1.110303297,-16.83264559,127.9763393,-5.397961784,-23.46843541,101.452056,-0.14654601,-13.71306874,120.5099256,18.4047825,-11.6532927,123.8222909,17.67642542,-8.920861145,126.7516715,18.83330491,-6.589619776,128.0865886,20.9569704,-6.537434954,127.287074,23.34977816,-8.081095871,126.4758409,25.17365299,-11.73435027,128.937666,22.0645791,-8.115136261,128.6840018,22.65864384,-8.031851478,126.3446592,20.97555847,-10.12057321,125.6612956,20.0293719,-12.20929492,124.977932,19.08318528,-12.30116596,127.9876519,24.14575065,-8.660501922,127.7324844,24.74333625,-8.575258524,125.3381272,23.02066961,-11.04912851,124.5287558,21.90001158,-13.52301496,123.7193382,20.77944098,-12.41976837,126.5221493,25.37160373,-9.314827514,126.3045296,25.88125469,-9.2299656,123.9208878,24.16629741,-11.54112263,123.1647504,23.11934812,-13.85227264,122.4086154,22.07240194,-12.23522767,124.4818986,26.27858287,-8.691233936,124.2335067,26.86030058,-8.630160999,122.5180479,25.62608015,-10.35485421,121.9537833,24.84479807,-12.07955348,121.3895167,24.06351316,0.965490884,130.707529,3.174460067,11.73983196,130.9361535,4.322377937,18.2875044,106.2234915,15.34784852,-1.307332878,119.311939,31.07223271,-5.404837955,121.856311,38.60301358,-8.695278124,120.3958291,38.60927914,-7.627758866,119.0389819,37.38896622,-5.794080296,119.7657888,37.50182699,-3.960395223,120.4925981,37.61468819,-5.756297705,123.920391,37.80582946,-8.664062299,122.7022806,37.711636,-7.176920399,120.8330683,36.00152416,-4.740280967,121.8648447,36.08823655,-2.303648906,122.896618,36.17494873,-6.139313135,125.3741896,36.6208198,-9.549118403,123.9466669,36.51099838,-8.055290293,122.069052,34.79319956,-5.447110307,123.1734666,34.8860174,-2.838923879,124.2778839,34.97883546,-6.612734549,126.2755288,34.49508199,-10.00211387,124.8556621,34.38528721,-8.542609169,123.021189,32.70695738,-6.340482396,123.9536639,32.78532519,-4.138355624,124.8861388,32.86369301,-4.196299851,121.8314041,30.04085093,-7.995203821,123.429327,30.67393407,-10.82341409,124.1259044,32.47484528,-11.47438825,123.4670438,34.8221014,-10.436921,122.8200334,37.02948598,-4.305353523,135.7346219,2.37990108,-6.834360324,143.6043504,7.577479251,-11.55601081,141.8631968,18.12971281,-12.29965305,151.6771618,27.7951761,-5.49461411,141.4714564,18.99382422,-6.238256343,151.2854214,28.6592875,-8.169386008,154.4697227,21.86821064,-8.913028241,164.2836876,31.53367393
0.033333,-1.616605,89.060844,2.546992,-7.690472907,82.30769161,-3.198895989,-21.35753586,40.54990246,-9.389334394,-4.372134385,8.729459204,-35.49831977,-14.13934769,0.000755344,-31.10304627,-22.60023925,4.88E-05,-27.29562539,-31.06113185,4.22E-05,-23.4882044,5.848491797,82.1847054,6.082980572,4.198984569,48.42400808,34.8287041,24.39268819,8.906525403,31.17979544,16.85352466,0.182873926,38.79334089,10.51018295,0.17460276,45.56423957,4.16685625,0.167031215,52.33515585,-1.377810087,99.23825631,2.333527128,-1.295185619,109.3514131,1.704332521,-1.829404519,118.538763,1.644760551,-7.089293863,129.3278493,-0.23665258,-16.93641563,127.3510553,-4.309927845,-23.45318062,100.8288786,1.098823935,-13.51840873,119.8521024,19.59040657,-11.51554719,123.1926266,18.83252244,-8.797740755,126.1527368,19.9447719,-6.441588636,127.5103572,22.02613183,-6.331550128,126.7039648,24.41466669,-7.828124883,125.867422,26.26614382,-11.57350603,128.2925842,23.23894937,-7.940238713,128.0829592,23.75990464,-7.861067115,125.7502246,22.06747505,-9.959476891,125.0434345,21.16075707,-12.05788665,124.3366444,20.25403907,-12.08661927,127.3288449,25.32772963,-8.431818636,127.1179774,25.85177246,-8.350785153,124.7303837,24.11954185,-10.83612962,123.893266,23.04563032,-13.32148816,123.0561014,21.97180633,-12.16221879,125.8580656,26.55066601,-9.045221531,125.6782273,26.99759601,-8.964550692,123.3013187,25.27311756,-11.28642747,122.51926,24.26984001,-13.60829721,121.7372037,23.26656547,-11.93387479,123.8174464,27.44678072,-8.376119859,123.6121786,27.95690874,-8.318062924,121.9015654,26.71583625,-10.05075561,121.317957,25.96714398,-11.78345445,120.7343466,25.21844907,0.99961599,130.1284694,3.943713082,11.78335241,130.4211812,4.983789448,18.32168339,105.6512711,15.88564537,-1.292170291,118.3257986,31.92230526,-5.289371815,120.6393463,39.5803673,-8.548050044,119.1098889,39.62302157,-7.477378712,117.7993439,38.35576868,-5.657257816,118.5624102,38.44661298,-3.837130471,119.3254791,38.5374576,-5.699476763,122.710346,38.83054937,-8.582680046,121.4331506,38.7699611,-7.091785264,119.6286251,36.9948699,-4.67580008,120.7097614,37.05363367,-2.259822197,121.7908945,37.11239727,-6.13627051,124.1780255,37.6818077,-9.517279724,122.681204,37.6114109,-8.019682104,120.8685664,35.82834068,-5.433610178,122.0258152,35.89124198,-2.847531893,123.183067,35.95414342,-6.670886997,125.1094634,35.58373476,-10.03163692,123.6207254,35.51311116,-8.568449108,121.849737,33.77100952,-6.384988663,122.826821,33.82411837,-4.201528242,123.8039051,33.87722722,-4.252867834,120.8029012,30.99720219,-8.070581042,122.307953,31.73592282,-10.87586066,122.9102855,33.60538167,-11.46574492,122.1932818,35.95174441,-10.37094747,121.5264205,38.12527197,-4.298114628,135.1409878,3.241219248,-6.793145033,142.9749696,8.508749441,-11.46538932,141.0535559,19.05168714,-12.22448025,150.7202407,28.86326593,-5.39876025,140.6817062,19.88740152,-6.157851175,150.348391,29.69898031,-8.131637964,153.6217644,22.96273877,-8.890728889,163.2884492,32.77431756
0.066666,-1.56467,88.431923,3.862316,-7.620319041,81.61121389,-1.822682625,-21.64065672,40.14816813,-9.107533967,-4.204621557,8.729556986,-35.4054263,-13.97144665,0.000855248,-31.00928599,-22.4318843,0.059066832,-27.20130146,-30.89231889,0.117978409,-23.3933185,5.869199657,81.59193872,7.531698013,3.708673979,48.9380529,37.49631129,23.88815882,9.683749984,31.61245786,16.7657352,0.311047408,38.8464529,10.61579642,0.231222625,45.79303498,4.465874872,0.152097154,52.73964294,-1.306340296,98.60502384,3.510752897,-1.255574187,108.7137841,2.811436779,-1.863233831,117.8965142,2.743949961,-7.279926542,128.6236751,0.955656417,-17.16024495,126.5285844,-2.975627892,-23.6535572,100.1142138,2.962940706,-13.49820283,119.2758887,21.18985357,-11.53112193,122.6176799,20.34844448,-8.807774431,125.6065312,21.36627037,-6.416339118,127.0032059,23.3804655,-6.251474094,126.2274843,25.77599287,-7.70394699,125.4059725,27.66886065,-11.5261005,127.7721541,24.69135773,-7.881536429,127.5892172,25.13818572,-7.824398041,125.2358942,23.47360085,-9.937254475,124.5061627,22.62017079,-12.05011091,123.7764311,21.76674074,-11.9896225,126.8318852,26.80231094,-8.32345815,126.6478641,27.25178715,-8.264976034,124.2391978,25.54805609,-10.76743105,123.3749083,24.53725849,-13.26989801,122.510573,23.52654928,-12.03098024,125.3761782,28.04476296,-8.904291438,125.2192358,28.42809882,-8.846071044,122.8213489,26.73199237,-11.18393296,122.0139057,25.78767756,-13.5217878,121.2064649,24.84336561,-11.7720251,123.3482659,28.96117072,-8.203208222,123.1691315,29.3987122,-8.161308407,121.4434207,28.17805837,-9.905929926,120.8408692,27.47336674,-11.65055758,120.2383155,26.76867258,0.833700839,129.512311,5.069813572,11.62819356,129.9679251,5.922897966,18.57763763,105.1655814,16.49160908,-1.311584568,117.0621832,32.78305071,-5.137810023,119.1875245,40.5817019,-8.351713096,117.5701495,40.70404729,-7.284876452,116.3022032,39.39104807,-5.483889976,117.1132285,39.4363077,-3.682897144,117.9242568,39.48156751,-5.625400344,121.2543161,39.86750256,-8.473966723,119.9003173,39.87831931,-6.989269976,118.1552093,38.0397596,-4.60236044,119.3006154,38.03880658,-2.215458089,120.4460181,38.03785357,-6.135495671,122.7214417,38.74865291,-9.47589191,121.1345489,38.76199933,-7.984520159,119.3815959,36.91517529,-5.429570949,120.6076395,36.91415583,-2.874615404,121.8336862,36.91313646,-6.757464902,123.6597168,36.6778812,-10.07784097,122.0814544,36.69048954,-8.620735786,120.3687795,34.88609881,-6.463552709,121.4039479,34.88523849,-4.306369632,122.4391164,34.88437817,-4.363816006,119.4677485,31.97390185,-8.19652037,120.8612997,32.84235772,-10.95958955,121.3682007,34.80087107,-11.4595005,120.6112961,37.15558132,-10.28260966,119.9518548,39.28808514,-4.535042597,134.4578688,4.435117293,-7.089174662,142.2283914,9.767912964,-11.65494878,140.0253674,20.30240982,-12.46092002,149.4726724,30.32173767,-5.577802409,139.7140958,21.08476591,-6.383773644,149.1614008,31.10409376,-8.451036058,152.5502662,24.45354696,-9.257007293,161.9975712,34.47287481
0.099999,-1.459956,87.733818,5.902728,-7.401089994,80.82308498,0.205635461,-21.73013278,39.79044759,-8.728808766,-4.131659357,8.729680455,-35.34170166,-13.88904419,0.000979345,-30.92464672,-22.33901402,0.22990681,-27.09989287,-30.788969,0.459534084,-23.27514578,5.890411416,80.95191,9.838460475,2.631536564,50.28157028,41.73724062,23.09161908,11.67104934,33.17310994,16.44404146,0.940939268,38.79286132,10.60036465,0.491626564,45.98540476,4.756715518,0.043009957,53.17801667,-1.186369584,97.89963473,5.389276781,-1.185756215,108.0028324,4.61207027,-1.894836311,117.1782375,4.538016682,-7.498502648,127.8225851,2.832929438,-17.35630355,125.5295986,-1.04406264,-23.7549993,99.27578178,5.659851949,-13.36066217,118.7208154,23.44663874,-11.40792287,122.0396883,22.48912262,-8.663339448,125.0484903,23.38365912,-6.232430401,126.4893193,25.31791302,-6.021795202,125.7698461,27.7273667,-7.437949162,124.9946463,29.66671729,-11.31534932,127.2946609,26.70886412,-7.662951193,127.1180966,27.08936559,-7.639641655,124.7262905,25.47972049,-9.769112414,123.9791451,24.68464738,-11.89858319,123.2319996,23.88957435,-11.73860109,126.4047249,28.84988109,-8.064556258,126.2271141,29.23263769,-8.040698548,123.7790598,27.58513843,-10.56283148,122.8941454,26.64345844,-13.08497469,122.0091873,25.70186815,-11.75692168,124.9786273,30.12674837,-8.623512003,124.8271519,30.45318239,-8.599761062,122.3900532,28.8130561,-10.95600662,121.5633416,27.93331287,-13.31224507,120.7366325,27.05357238,-11.48168627,122.9724868,31.08535955,-7.905198147,122.7995922,31.45795278,-7.888105571,121.0456615,30.27758677,-9.646445926,120.4287312,29.62108159,-11.40479248,119.8117987,28.96457407,0.610284279,128.8233458,6.93085145,11.41233567,129.444873,7.551979307,19.33555104,104.510123,17.07193633,-1.069690758,115.1806788,33.57304873,-4.742518967,117.0571285,41.50811689,-7.872376807,115.2903105,41.71399854,-6.789764916,114.0850502,40.35565611,-5.027857412,114.9789395,40.35307702,-3.265943666,115.872832,40.35049792,-5.347861847,119.1049914,40.83042194,-8.128710297,117.6192946,40.91613777,-6.623319464,115.9615017,39.01467796,-4.293400774,117.2171793,38.95107017,-1.963489191,118.4728532,38.88746261,-5.96059202,120.556325,39.74291482,-9.221598473,118.8149887,39.84410095,-7.709439982,117.1497433,37.93409373,-5.215493832,118.4938216,37.86600849,-2.721541588,119.8379034,37.79792306,-6.690494099,121.4824361,37.70211536,-9.931936083,119.7506626,37.80202835,-8.454521641,118.1236797,35.93590662,-6.348844535,119.2585069,35.87842179,-4.243167457,120.3933341,35.82093695,-4.254358474,117.4478913,32.88368544,-8.118334712,118.6532016,33.88505356,-10.83879071,119.0133986,35.93362668,-11.22846309,118.2135557,38.29495738,-9.9555164,117.5913634,40.38301654,-4.843700857,133.6805427,6.342233138,-7.532096687,141.3596797,11.74100188,-11.92111375,138.7941703,22.26858104,-12.74589941,147.9491307,32.55422742,-5.829861931,138.5618401,22.96381699,-6.654647594,147.7168005,33.24946338,-8.864640485,151.2518795,26.72206733,-9.689426148,160.4068399,37.00771372
0.133332,-1.287127,87.029243,8.719473,-6.969223797,80.01422948,2.88718968,-21.36635369,39.53372352,-8.197682,-4.109369872,8.805766996,-35.41372114,-13.7899786,0.07797142,-30.82912136,-22.21890039,0.370715866,-26.96250551,-30.64780725,0.664159919,-23.09590779,5.925318024,80.3346825,13.0410079,1.035621862,52.05167082,46.87862454,22.4309936,14.66174794,35.61082204,16.16491287,2.812487822,38.96319776,10.44613286,1.105470196,46.06705359,4.727387081,-0.600875049,53.17110108,-1.031605646,97.18802563,8.074371502,-1.078343326,107.2862564,7.236394701,-1.848298688,116.4566615,7.151691789,-7.521978399,127.0658375,5.458978508,-17.31574435,124.5992977,1.526622612,-23.45665135,98.50862842,9.057553171,-12.76757338,118.3199024,26.2557623,-10.81605002,121.6044475,25.18419087,-8.046651778,124.6233821,25.96026442,-5.581750354,126.103074,27.82075303,-5.338406857,125.4451105,30.24466388,-6.728825995,124.726374,32.22397183,-10.64034056,126.966112,29.26477966,-6.983449748,126.7835629,29.59613123,-6.993394606,124.3509365,28.04872478,-9.137319775,123.5927791,27.30455033,-11.28124495,122.8346218,26.56037593,-11.03544997,126.1335698,31.43407535,-7.356885829,125.9499387,31.76739074,-7.367064561,123.4601041,30.1835938,-9.906317075,122.562147,29.30219773,-12.44557874,121.6641487,28.42089257,-11.04056282,124.7409906,32.74753541,-7.90329885,124.5843808,33.0318035,-7.91343203,122.1056888,31.45509444,-10.2856713,121.2667926,30.63167025,-12.6579034,120.427899,29.80824859,-10.75915307,122.7590794,33.75358008,-7.178265627,122.5803244,34.07804479,-7.185558768,120.7964598,32.94331888,-8.955834293,120.1704366,32.32884157,-10.72611611,119.5444113,31.71436208,0.545476471,128.107824,9.627593176,11.35342107,128.7282313,10.13733663,20.88055273,103.6599748,17.61830943,-0.034257422,113.0654963,34.25045434,-3.781146195,114.5547906,42.23286403,-6.781761437,112.5748622,42.4232193,-5.627146319,111.4691144,41.03975238,-3.9304643,112.4813462,41.04419455,-2.23377623,113.4935815,41.04863672,-4.528848256,116.5673822,41.59265371,-7.201168676,114.8937387,41.66601047,-5.59696856,113.3744836,39.72992316,-3.358676615,114.7874683,39.67685289,-1.120391492,116.200449,39.62378285,-5.245517916,117.9911982,40.53264818,-8.379314193,116.02945,40.61935617,-6.767901877,114.5033652,38.674566,-4.372033122,116.0158253,38.61776051,-1.976158492,117.5282892,38.56095494,-6.048668248,118.8988508,38.51115917,-9.163606593,116.9480007,38.59666615,-7.589219086,115.4569814,36.69656032,-5.566350247,116.7339757,36.64859887,-3.543481376,118.0109701,36.60063744,-3.370267763,115.1206591,33.61411785,-7.301753355,116.0421152,34.65342675,-10.02867266,116.1814461,36.72025342,-10.34925167,115.3178665,39.06949484,-9.024825631,114.7497426,41.14088048,-4.941794747,132.9251837,9.021220412,-7.784958483,140.5440313,14.4261165,-11.9722627,137.6835525,24.95984218,-12.73313978,146.5870303,35.46875467,-5.868235824,137.5066642,25.55165756,-6.629112902,146.4101419,36.06057005,-8.985289176,150.0695697,29.65395079,-9.746166254,158.9730475,40.16286327
0.166665,-0.898918,86.663834,12.36882,-6.034793274,79.54687077,6.165289799,-20.57204551,39.88301472,-7.409315637,-4.415748859,9.302683097,-35.45465368,-13.64665642,0.029696042,-31.01514777,-22.02578647,0.247489458,-27.03697158,-30.40490422,0.465982691,-23.0588056,6.097499677,80.09656931,17.20961969,-0.792024213,53.66702944,52.17869261,22.45243655,17.87924852,39.46407827,16.66670597,5.390507162,40.67396133,10.75443667,1.571035344,46.71877963,4.842136742,-2.247833131,52.76395219,-0.766225291,96.82455608,11.7173363,-0.875857151,106.9258797,10.9236764,-1.661671811,116.0952188,10.87837481,-7.202940804,126.7547327,9.067398062,-16.82577144,124.3126621,4.719695794,-22.72521717,98.34428407,12.84303009,-11.9002343,118.4235345,29.64079216,-9.930309698,121.6815382,28.52286839,-7.153473751,124.7030698,29.26134823,-4.692897121,126.2056373,31.10918444,-4.465113736,125.5890764,33.54546096,-5.868905325,124.9101677,35.52938629,-9.755794292,127.1127579,32.51046456,-6.101467716,126.9222231,32.86481216,-6.112503964,124.4630704,31.35992581,-8.255316255,123.7001545,30.61741109,-10.39812853,122.9372387,29.87489626,-10.16575799,126.3196185,34.69173516,-6.489773275,126.1279545,35.04818288,-6.501069063,123.6109697,33.50790599,-9.039003609,122.7073769,32.62847579,-11.57694792,121.8037444,31.74913708,-10.18330292,124.9501553,36.02917417,-7.048238824,124.7866947,36.33317065,-7.05948406,122.280974,34.79978689,-9.430491935,121.4368125,33.97819918,-11.80149262,120.5926536,33.15661382,-9.914958256,122.9850195,37.07105793,-6.336581751,122.7984449,37.41804077,-6.344675232,120.9951282,36.31449533,-8.114031926,120.365176,35.70138861,-9.883394884,119.7352215,35.08827968,0.688633159,127.7049128,13.58039378,11.47874542,128.1117725,14.51009956,23.36729785,103.4386469,19.51488429,1.809503405,111.8229414,35.86989782,-2.521402924,112.7535924,43.6386285,-5.352250079,110.5300835,43.59009379,-4.028332804,109.5656967,42.25330797,-2.425420052,110.7126069,42.38980172,-0.822501583,111.8595211,42.526296,-3.394695184,114.7171508,43.00518421,-5.917529335,112.8292056,42.86832317,-4.078690831,111.5067199,40.99756585,-1.967041534,113.0988989,41.12084031,0.144601482,114.691073,41.24411438,-4.162746844,116.1096951,41.93963452,-7.121359667,113.8966133,41.77984481,-5.274253925,112.5681828,39.90067853,-3.01394382,114.2724528,40.03263212,-0.753628212,115.976727,40.164586,-4.915966737,117.0106934,39.89606818,-7.856659365,114.8100467,39.73653877,-6.051994327,113.5121402,37.90054868,-4.143579727,114.9510824,38.01195972,-2.235165107,116.3900245,38.12337072,-1.642157026,113.6172181,35.07983821,-5.692156797,114.18167,35.89514134,-8.540414269,114.0336982,37.79061178,-8.928333654,113.0746215,40.09216913,-7.687945142,112.5529204,42.22682879,-4.742710107,132.560237,12.7986494,-7.827757584,140.1628009,18.09268619,-11.99026703,137.1838567,28.60337781,-12.78062037,145.9842785,39.19658363,-5.884843688,137.0295876,29.18706084,-6.675197024,145.8300094,39.78026666,-9.05524399,149.5387404,33.41093178,-9.845597325,158.3391622,44.0041376
0.199998,-0.316013,86.770302,16.368666,-4.696384265,79.62663122,9.638697001,-19.48594045,40.96870287,-6.350571138,-5.288739779,10.39237521,-35.44096938,-13.69628936,0.132746925,-31.57311551,-22.02786331,7.75E-05,-27.49262357,-30.35944724,-0.131891953,-23.4121271,6.358049137,80.29366522,21.75589516,-2.454841413,54.6869474,56.90488008,23.29256533,20.43701486,44.7910531,18.24129301,7.59874439,45.54644402,12.34116649,2.495104475,50.56884267,6.440899624,-2.607980266,55.5916442,-0.359450351,96.93936556,15.84850154,-0.509599127,107.0537618,15.252601,-1.256974187,116.2256837,15.36929143,-6.446095454,127.0371023,13.42075829,-15.72060555,125.0309686,8.183967025,-21.89326592,99.20565881,16.55656023,-10.90369951,119.1864202,33.36489052,-8.855762842,122.4072215,32.27983779,-6.055020447,125.3923773,33.07388435,-3.623095285,126.8710452,34.9780709,-3.470501945,126.2678925,37.42355614,-4.937409011,125.6234114,39.37300101,-8.707887592,127.8624635,36.23559219,-5.067734339,127.6203801,36.69017813,-5.074867498,125.1514055,35.2014369,-7.207996263,124.4151686,34.40599353,-9.341125045,123.6789317,33.61055019,-9.188484487,127.090433,38.41000644,-5.5267571,126.8469149,38.86728657,-5.53405801,124.3198772,37.34353448,-8.060523415,123.4478829,36.40141578,-10.58700172,122.5758497,35.45938862,-9.262659433,125.7305745,39.75528087,-6.139754695,125.5228901,40.1452723,-6.147022932,123.0071615,38.62833938,-8.507316047,122.1925201,37.74818647,-10.86760205,121.3778813,36.86803623,-9.052001479,123.7688727,40.81671309,-5.487503707,123.5318208,41.26185088,-5.49273501,121.7213017,40.17014472,-7.254095843,121.1133788,39.51333386,-9.015462917,120.5054536,38.85652067,1.068925856,127.7100612,18.58006962,11.71528762,127.7126448,20.60772461,26.87415902,104.6222969,24.09959048,4.351208335,112.0492168,39.59407062,-0.918934782,112.3286123,46.81373592,-3.501281618,109.8574695,46.38364101,-1.94596161,109.0620477,45.19280983,-0.485745643,110.3462056,45.54219597,0.97447549,111.630368,45.89158332,-1.895326355,114.2230933,46.12304517,-4.194741311,112.1170213,45.64879663,-2.034483916,111.0295879,43.98122206,-0.111982698,112.8040057,44.38708382,1.810512806,114.5784181,44.79294442,-2.663439452,115.5727974,45.00376849,-5.360216025,113.1038834,44.44832847,-3.190246636,112.011562,42.77325839,-1.132400791,113.9109003,43.20769372,0.925450149,115.8102432,43.64213016,-3.256978136,116.4660539,42.90493402,-5.937246518,114.0111519,42.35213543,-3.817136234,112.9439289,40.71555233,-2.079665128,114.54757,41.08235297,-0.342193947,116.151211,41.44915363,0.859711447,113.5436896,38.43926169,-3.292620569,113.7077082,38.78140205,-6.314261437,113.2382429,40.32301268,-6.873368313,112.174201,42.54172629,-5.844690351,111.7002162,44.79664703,-4.195495858,132.6907044,17.50125315,-7.548811069,140.307995,22.60766896,-11.87674759,137.5091953,33.10104393,-12.73444723,146.4614818,43.56092009,-5.781211253,137.3125189,33.76920125,-6.638910892,146.2648054,44.22907741,-8.901999622,149.9046731,37.77791156,-9.759699261,158.8569597,48.23778772
