Time,Hips.X,Hips.Y,Hips.Z,Spine1.X,Spine1.Y,Spine1.Z,Spine2.X,Spine2.Y,Spine2.Z,Spine3.X,Spine3.Y,Spine3.Z,Spine4.X,Spine4.Y,Spine4.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightHand.X,RightHand.Y,RightHand.Z,RightFinger5Metacarpal.X,RightFinger5Metacarpal.Y,RightFinger5Metacarpal.Z,RightFinger5Proximal.X,RightFinger5Proximal.Y,RightFinger5Proximal.Z,RightFinger5Medial.X,RightFinger5Medial.Y,RightFinger5Medial.Z,RightFinger5Distal.X,RightFinger5Distal.Y,RightFinger5Distal.Z,RightFinger5Tip.X,RightFinger5Tip.Y,RightFinger5Tip.Z,RightFinger5TipEnd.X,RightFinger5TipEnd.Y,RightFinger5TipEnd.Z,RightFinger4Metacarpal.X,RightFinger4Metacarpal.Y,RightFinger4Metacarpal.Z,RightFinger4Proximal.X,RightFinger4Proximal.Y,RightFinger4Proximal.Z,RightFinger4Medial.X,RightFinger4Medial.Y,RightFinger4Medial.Z,RightFinger4Distal.X,RightFinger4Distal.Y,RightFinger4Distal.Z,RightFinger4Tip.X,RightFinger4Tip.Y,RightFinger4Tip.Z,RightFinger4TipEnd.X,RightFinger4TipEnd.Y,RightFinger4TipEnd.Z,RightFinger3Metacarpal.X,RightFinger3Metacarpal.Y,RightFinger3Metacarpal.Z,RightFinger3Proximal.X,RightFinger3Proximal.Y,RightFinger3Proximal.Z,RightFinger3Medial.X,RightFinger3Medial.Y,RightFinger3Medial.Z,RightFinger3Distal.X,RightFinger3Distal.Y,RightFinger3Distal.Z,RightFinger3Tip.X,RightFinger3Tip.Y,RightFinger3Tip.Z,RightFinger3TipEnd.X,RightFinger3TipEnd.Y,RightFinger3TipEnd.Z,RightFinger2Metacarpal.X,RightFinger2Metacarpal.Y,RightFinger2Metacarpal.Z,RightFinger2Proximal.X,RightFinger2Proximal.Y,RightFinger2Proximal.Z,RightFinger2Medial.X,RightFinger2Medial.Y,RightFinger2Medial.Z,RightFinger2Distal.X,RightFinger2Distal.Y,RightFinger2Distal.Z,RightFinger2Tip.X,RightFinger2Tip.Y,RightFinger2Tip.Z,RightFinger2TipEnd.X,RightFinger2TipEnd.Y,RightFinger2TipEnd.Z,RightFinger1Metacarpal.X,RightFinger1Metacarpal.Y,RightFinger1Metacarpal.Z,RightFinger1Proximal.X,RightFinger1Proximal.Y,RightFinger1Proximal.Z,RightFinger1Distal.X,RightFinger1Distal.Y,RightFinger1Distal.Z,RightFinger1Tip.X,RightFinger1Tip.Y,RightFinger1Tip.Z,RightFinger1TipEnd.X,RightFinger1TipEnd.Y,RightFinger1TipEnd.Z,Neck.X,Neck.Y,Neck.Z,Head.X,Head.Y,Head.Z,HeadVertex.X,HeadVertex.Y,HeadVertex.Z,HeadVertexEnd.X,HeadVertexEnd.Y,HeadVertexEnd.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftHand.X,LeftHand.Y,LeftHand.Z,LeftFinger5Metacarpal.X,LeftFinger5Metacarpal.Y,LeftFinger5Metacarpal.Z,LeftFinger5Proximal.X,LeftFinger5Proximal.Y,LeftFinger5Proximal.Z,LeftFinger5Medial.X,LeftFinger5Medial.Y,LeftFinger5Medial.Z,LeftFinger5Distal.X,LeftFinger5Distal.Y,LeftFinger5Distal.Z,LeftFinger5Tip.X,LeftFinger5Tip.Y,LeftFinger5Tip.Z,LeftFinger5TipEnd.X,LeftFinger5TipEnd.Y,LeftFinger5TipEnd.Z,LeftFinger4Metacarpal.X,LeftFinger4Metacarpal.Y,LeftFinger4Metacarpal.Z,LeftFinger4Proximal.X,LeftFinger4Proximal.Y,LeftFinger4Proximal.Z,LeftFinger4Medial.X,LeftFinger4Medial.Y,LeftFinger4Medial.Z,LeftFinger4Distal.X,LeftFinger4Distal.Y,LeftFinger4Distal.Z,LeftFinger4Tip.X,LeftFinger4Tip.Y,LeftFinger4Tip.Z,LeftFinger4TipEnd.X,LeftFinger4TipEnd.Y,LeftFinger4TipEnd.Z,LeftFinger3Metacarpal.X,LeftFinger3Metacarpal.Y,LeftFinger3Metacarpal.Z,LeftFinger3Proximal.X,LeftFinger3Proximal.Y,LeftFinger3Proximal.Z,LeftFinger3Medial.X,LeftFinger3Medial.Y,LeftFinger3Medial.Z,LeftFinger3Distal.X,LeftFinger3Distal.Y,LeftFinger3Distal.Z,LeftFinger3Tip.X,LeftFinger3Tip.Y,LeftFinger3Tip.Z,LeftFinger3TipEnd.X,LeftFinger3TipEnd.Y,LeftFinger3TipEnd.Z,LeftFinger2Metacarpal.X,LeftFinger2Metacarpal.Y,LeftFinger2Metacarpal.Z,LeftFinger2Proximal.X,LeftFinger2Proximal.Y,LeftFinger2Proximal.Z,LeftFinger2Medial.X,LeftFinger2Medial.Y,LeftFinger2Medial.Z,LeftFinger2Distal.X,LeftFinger2Distal.Y,LeftFinger2Distal.Z,LeftFinger2Tip.X,LeftFinger2Tip.Y,LeftFinger2Tip.Z,LeftFinger2TipEnd.X,LeftFinger2TipEnd.Y,LeftFinger2TipEnd.Z,LeftFinger1Metacarpal.X,LeftFinger1Metacarpal.Y,LeftFinger1Metacarpal.Z,LeftFinger1Proximal.X,LeftFinger1Proximal.Y,LeftFinger1Proximal.Z,LeftFinger1Distal.X,LeftFinger1Distal.Y,LeftFinger1Distal.Z,LeftFinger1Tip.X,LeftFinger1Tip.Y,LeftFinger1Tip.Z,LeftFinger1TipEnd.X,LeftFinger1TipEnd.Y,LeftFinger1TipEnd.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,RightToe.X,RightToe.Y,RightToe.Z,RightToeTip.X,RightToeTip.Y,RightToeTip.Z,RightToeTipEnd.X,RightToeTipEnd.Y,RightToeTipEnd.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftToe.X,LeftToe.Y,LeftToe.Z,LeftToeTip.X,LeftToeTip.Y,LeftToeTip.Z,LeftToeTipEnd.X,LeftToeTipEnd.Y,LeftToeTipEnd.Z
0,5.00E-06,88.68924,1.10E-05,3.15E-05,96.69380704,-3.725215707,3.97E-05,103.858054,-3.72520916,5.40E-05,111.0222984,-3.725188351,5.50E-05,123.1196448,-3.72515344,-6.642259364,134.8558052,-1.918599976,-19.05318692,134.8558472,-5.244114883,-43.67860619,134.8557782,-5.244117119,-70.79487849,134.8557112,-5.244203391,-73.17471061,134.7572338,-6.667276603,-77.48362665,134.7572013,-8.235642409,-81.08206026,134.7571805,-8.23569883,-83.34388707,134.7571879,-8.235692604,-85.64783162,134.7571925,-8.235727687,-83.34389506,134.7571897,-8.235707497,-73.41876153,134.7571944,-5.768010043,-78.23518745,134.7571464,-6.617356501,-82.47854653,134.7571377,-6.617391223,-85.21518291,134.7570965,-6.617420809,-87.87959327,134.7571417,-6.617453007,-85.21517981,134.757142,-6.6174279,-73.44216237,134.7571892,-4.723147382,-78.57424105,134.7571446,-4.723225369,-83.07019342,134.7571498,-4.723272355,-86.03561896,134.7571309,-4.723314983,-88.90368969,134.7571448,-4.723359064,-86.03561524,134.7571445,-4.723330606,-73.32560639,134.7571532,-3.710417061,-78.489029,134.7571192,-2.800050929,-82.91428798,134.7570941,-2.800093779,-85.63681777,134.7571017,-2.800160357,-88.30491269,134.7571451,-2.800227731,-85.63681593,134.7571492,-2.800196029,-72.78266825,134.7571639,-2.580240249,-76.04717995,134.7570948,-0.695511196,-78.90828281,134.7570262,-0.695535841,-82.17681199,134.757022,-0.695533626,-78.90829115,134.7570313,-0.695523579,0.000103045,142.2404503,-3.725115384,0.000115094,152.101958,-3.725059844,9.30E-05,167.0000056,-3.724955163,6.81E-05,181.8980536,-3.724852028,6.642424955,134.8557781,-1.91857754,19.05337585,134.8557051,-5.24406883,43.67878658,134.8554562,-5.243690741,70.79504589,134.8550707,-5.243472597,73.17493479,134.7565464,-6.666483473,77.48388591,134.7565016,-8.234789859,81.08227483,134.7564863,-8.234758245,83.34412826,134.7565115,-8.234718835,85.64806908,134.7565259,-8.234711965,83.34412747,134.7565065,-8.234737005,73.41895703,134.7565343,-5.767225208,78.23542276,134.7564603,-6.616475631,82.47875812,134.7564585,-6.616422311,85.21539768,134.7564396,-6.616408856,87.87980855,134.7564963,-6.616396489,85.21540182,134.7564809,-6.616416687,73.44233174,134.7565513,-4.722367704,78.574398,134.7564991,-4.722332205,83.07036304,134.7565326,-4.722290072,86.03578917,134.7565275,-4.722260383,88.90386131,134.756557,-4.722248535,86.03578715,134.7565388,-4.72227718,73.32576679,134.7565302,-3.709628005,78.48913371,134.7565101,-2.799147908,82.91440442,134.7564956,-2.799097541,85.63693063,134.756513,-2.799091061,88.30502612,134.7565779,-2.799094222,85.63693338,134.7565586,-2.79913082,72.78282017,134.7565463,-2.579480769,76.0472527,134.7565191,-0.694696503,78.90833622,134.7564911,-0.694667019,82.17686596,134.7564794,-0.694610738,78.9083433,134.7564901,-0.694660371,-7.642363975,88.68923303,1.07E-05,-7.642358608,47.92991958,4.38E-05,-7.701375771,7.076260275,3.95E-05,-7.70137494,1.19708365,12.40909809,-7.701376012,0.012523369,19.42490222,-7.701377164,0.012520781,12.30980306,7.642372126,88.68923005,1.18E-05,7.64236719,47.92991616,3.06E-05,7.701306585,7.076293317,5.47E-05,7.701293945,1.197112188,12.40909924,7.701302737,0.012549749,19.42489285,7.70128908,0.012549466,12.30979987
0.01,-4.129156,88.529785,24.983652,-5.934122553,97.10942765,23.94334666,-6.506537507,103.8552151,26.28708871,-7.242961231,110.4818758,28.90843315,-8.756840618,121.444006,33.79572906,-15.56864953,129.7175406,42.17840879,-28.16871216,128.1403585,44.13827882,-44.60820674,114.921958,56.84371783,-60.01502649,103.3082873,75.89745189,-62.5506644,103.3938541,77.02068596,-66.31604381,103.6200202,79.62784832,-68.75831683,103.2244771,82.24081075,-70.14118898,102.536019,83.89294588,-71.41280276,101.5513997,85.54269852,-70.141204,102.5360128,83.89294179,-61.96059576,103.5855531,77.71589217,-65.44243062,104.1643735,81.10132289,-67.97286685,104.0109602,84.50418243,-69.48220423,103.4207392,86.70933969,-70.84388447,102.5372627,88.82224736,-69.48222469,103.4207812,86.70934014,-61.12401132,103.7627528,78.31673518,-64.10239757,104.6617404,82.39831187,-66.84729705,104.443969,85.95242079,-68.50853587,103.6679124,88.28303665,-69.97556523,102.5278773,90.46797938,-68.50855063,103.6679231,88.28302744,-60.23234881,103.9100813,78.78837092,-62.48813329,104.9654051,83.40220095,-65.12357957,104.8063149,86.953543,-66.62025184,104.1197534,89.12166979,-67.96514697,103.0789163,91.17755055,-66.62029531,104.1197923,89.1216587,-58.9976816,104.0022184,78.98633331,-59.4242962,103.9505453,82.73127258,-61.10550746,103.8694004,85.04489609,-63.38572628,103.4692478,87.3522242,-61.10550269,103.8694013,85.04491277,-11.14960955,138.7705314,41.52045413,-12.47488804,148.0398631,44.61439323,-14.43002989,162.4384904,47.90206321,-16.38517472,176.8371181,51.189732,-3.463994618,133.2523742,37.99927988,6.773716058,137.633965,31.58979185,24.99793504,125.9790406,19.82325304,45.50559321,109.6369867,12.91928697,46.86347282,108.7537276,10.66660979,49.43953553,106.6978619,7.478512893,51.12487185,103.9787161,5.831002464,51.62484184,101.9952209,4.865726461,51.72959584,99.87395346,3.972757083,51.62483179,101.9952274,4.865712012,47.20741687,108.2597487,11.37787601,50.38705127,105.727526,8.658070577,52.23125522,102.366912,6.838433215,52.57155014,99.87766585,5.753514223,52.32541512,97.39389346,4.821110024,52.57158797,99.8776647,5.753495459,47.42189603,107.8357658,12.30874161,51.07475496,104.8776037,10.24864389,53.19726762,101.4004195,8.346584056,53.74535152,98.7589432,7.115341044,53.69264644,96.1155201,6.003867121,53.74535958,98.75895208,7.115324732,47.53066248,107.5050355,13.26687333,51.37820343,104.1711448,12.0135045,53.7336761,100.8879975,10.20914487,54.586778,98.56600732,9.07216308,55.00308556,96.16856901,7.977763211,54.58681675,98.56602962,9.072122274,47.35819501,107.3739681,14.50182276,49.39899332,104.2134846,14.73723253,51.34470584,102.2556471,13.98432198,53.54718389,100.0204607,13.06981724,51.34470851,102.2556382,13.984325,-11.23707951,87.34293647,27.52817898,-9.977690799,47.07403405,33.70483427,-10.63725439,6.497801422,28.99746947,-9.366048553,0.49218508,41.28022414,-8.587770773,-0.722206636,48.24759287,-9.408444374,-0.69154463,41.18004798,2.978766921,89.71661695,22.4391212,4.704812631,49.67123004,15.04253942,6.461168376,9.557407967,7.504736892,10.08161962,-1.291121261,15.10413845,12.81160735,-3.389952643,21.33042321,10.08118158,-2.447333591,14.82805499
0.02,-8.258314,88.370323,49.967304,-10.79992243,96.55100598,52.10437209,-10.9079649,102.1195567,56.61059044,-11.097375,107.2327766,61.62511975,-11.53401617,115.0168965,70.87512587,-15.30794014,117.8907122,83.62738514,-25.68484643,113.1936521,89.57277116,-24.42603716,90.66381053,99.43344611,-18.95520795,73.39318873,119.6098649,-21.07157076,73.24426929,121.3979553,-23.93010144,73.28061974,124.9832042,-25.22645851,72.24196948,128.1752864,-25.28836463,71.05598339,130.1002449,-24.82601493,69.59399115,131.8198297,-25.28837153,71.05596818,130.1002445,-20.46809911,73.84795575,121.7716207,-23.12145453,74.69133097,125.7925375,-24.30976471,74.45146619,129.8590446,-24.38689224,73.56137782,132.445736,-24.00320192,72.27742888,134.7486341,-24.38692954,73.56140187,132.4457521,-19.65368938,74.46665082,121.9866528,-21.8877447,76.09915895,126.3089375,-23.27692225,75.6514609,130.5613886,-23.35303654,74.38269037,133.2406005,-22.86723318,72.64779051,135.4721801,-23.35305677,74.38269018,133.2406,-18.8037009,75.0220029,122.0778211,-20.33289488,77.19710604,126.5966917,-21.62643811,76.9233066,130.8198063,-21.69404134,75.8121631,133.3043502,-21.26848757,74.21454347,135.3984481,-21.69409732,75.81217209,133.3043661,-17.67543886,75.51045863,121.8318186,-17.32456521,75.93755437,125.5605875,-18.47704429,75.72800933,128.1709117,-20.51469723,74.81054024,130.5561798,-18.47703688,75.72800915,128.1709294,-12.22414119,127.3203435,85.49545829,-13.36980141,134.8446706,91.76612788,-15.59717005,147.7535045,98.86208875,-17.82454144,160.6623387,105.958049,-6.025758283,125.3737373,77.76835166,0.963330759,133.9086219,71.180562,0.614351334,118.5954716,51.89853682,4.405888418,93.89947389,41.36176966,3.565683705,92.77878993,38.96663675,2.153832356,90.12654747,35.50268953,0.099213311,87.34806358,34.49921023,-1.71583348,86.05856935,34.89769574,-3.6137855,85.28977636,35.95357395,-1.715842489,86.05858439,34.89768877,3.942416947,92.07935958,39.45354694,3.074496563,88.66414499,36.06199981,0.488650678,85.39135147,35.28218021,-1.839695472,84.24328294,36.14817036,-3.990914584,84.05504702,37.70891021,-1.839714592,84.2432529,36.14814745,4.394796316,91.47414411,40.17558622,4.106335449,87.3817311,37.09223573,1.586310553,83.8318838,35.96895468,-0.975207994,82.43396375,36.49639603,-3.52112937,82.00388091,37.74505567,-0.97521509,82.43396367,36.4963769,4.841060671,90.9985409,40.9590904,4.946185162,86.37005719,38.49831422,2.948237793,82.68804039,37.0721377,0.846288648,80.95803918,37.03966322,-1.519897186,79.8483754,37.57682653,0.846279393,80.95802425,37.03960528,5.362300214,90.79703639,42.08146693,4.417742092,87.14815835,42.03216778,4.024811879,84.40461368,41.3219795,3.522225583,81.30528671,40.41375815,4.024807873,84.40460566,41.32198357,-13.87836017,85.49841011,54.27694447,-6.878488798,47.00414129,65.70124757,-6.505752016,7.25281097,56.28223663,-3.889429263,1.22424987,68.33880167,-2.435549272,0.039829956,75.20233378,-3.891562405,0.03983279,68.23780495,-2.638268827,91.2422209,45.65765552,-0.80155497,53.25832143,30.98892919,0.971193748,15.26612825,16.07341403,5.678337603,2.375178761,16.53749987,10.75107028,-0.026164614,20.91076882,5.696001626,1.27946179,16.07691232
0.03,-8.261087,88.37262,49.91914,-10.80834427,96.54887035,52.06642158,-10.91905396,102.1126475,56.57846788,-11.10968471,107.2215983,61.59730038,-11.54602014,114.9998224,70.85227912,-15.31772081,117.8647844,83.60718807,-25.69264147,113.1673428,89.55573717,-24.44835891,90.64374712,99.43251155,-18.97249878,73.37277108,119.6072622,-21.08891624,73.22490764,121.3953757,-23.94718043,73.26181711,124.9808313,-25.24435881,72.21914926,128.1712696,-25.30611928,71.02967227,130.0940776,-24.84314099,69.56407616,131.8104225,-25.30612617,71.02965718,130.0940773,-20.48474246,73.82763768,121.7694502,-23.13689621,74.67101734,125.7911587,-24.32759881,74.43015432,129.8569069,-24.40806556,73.53958069,132.4433296,-24.02859142,72.25513802,134.7466509,-24.408103,73.53960458,132.4433455,-19.66962373,74.44525657,121.9848891,-21.90157126,76.07707339,126.3085237,-23.29227414,75.62974316,130.5605148,-23.37168737,74.3612981,133.2397851,-22.89028423,72.62643553,135.472347,-23.37170776,74.36129774,133.2397845,-18.81900528,74.9995843,122.0764152,-20.34546936,77.1730569,126.596993,-21.64041764,76.89954539,130.8196957,-21.71006273,75.78781662,133.3039213,-21.28707936,74.18915925,135.397748,-21.71011867,75.78782575,133.3039372,-17.69020973,75.48695254,121.8307035,-17.33989056,75.90998907,125.5599872,-18.49574478,75.69652014,128.1685004,-20.53828473,74.77441397,130.5477932,-18.49573734,75.69652001,128.1685182,-12.23566258,127.2939513,85.48047073,-13.38129461,134.8172363,91.75239576,-15.60715306,147.7283788,98.84462922,-17.83301413,160.6395212,105.936863,-6.038580003,125.3536077,77.75074645,0.948429824,133.89203,71.16533582,0.615611252,118.6120627,51.85671895,4.400069842,93.91326193,41.32397791,3.557779148,92.79384549,38.92898493,2.142290766,90.14355492,35.46502806,0.085254266,87.36667056,34.46207397,-1.730342907,86.07817578,34.86128448,-3.628123829,85.31019027,35.91805747,-1.730351911,86.07819073,34.86127746,3.934378642,92.09403385,39.41545053,3.062404648,88.68042065,36.02333102,0.474158807,85.40941821,35.24395856,-1.854369917,84.26249115,36.11096976,-4.00476726,84.07509803,37.67294299,-1.854389114,84.26246108,36.11094677,4.38681954,91.48831677,40.13703049,4.094079226,87.39705912,37.0525503,1.571457012,83.84894607,35.92961993,-0.990510081,82.4522133,36.45802722,-3.53597829,82.0230279,37.70791893,-0.990517165,82.45221331,36.45800817,4.833259626,91.01219605,40.92012013,4.934149268,86.38443317,38.45781146,2.933327812,82.70397812,37.03163299,0.830446344,80.97509931,36.99974979,-1.536015351,79.8664584,37.53780921,0.830437063,80.97508434,36.99969178,5.355039546,90.81002107,42.04212494,4.408365419,87.16169744,41.99238335,4.013576842,84.41844718,41.28208841,3.508965676,81.31940307,40.37402462,4.013572835,84.41843915,41.28209253,-13.87917549,85.49144707,54.22515066,-6.889417544,47.00876086,65.69457865,-6.510546303,7.257901013,56.27382707,-3.889175011,1.228820046,68.32903546,-2.434332717,0.04441668,75.19236651,-3.890268655,0.044420094,68.22782155,-2.642999497,91.25377795,45.61312131,-0.859409006,53.29637711,30.86943808,0.97277795,15.26764224,16.05456755,5.680021644,2.376790834,16.52036202,10.74914966,-0.026317424,20.89684005,5.697966928,1.281219293,16.05943901
0.04,-8.264269,88.368698,49.908848,-10.81802255,96.54093354,52.06368362,-10.93164071,102.100677,56.58062701,-11.12372236,107.2051575,61.60395081,-11.56014363,114.9752394,70.86576241,-15.32978833,117.8281054,83.62398995,-25.7022793,113.1301079,89.57633598,-24.47211087,90.61292917,99.46949632,-18.99404186,73.34118743,119.6429918,-21.11074477,73.19506818,121.4309107,-23.96902257,73.23314482,125.0163433,-25.26904165,72.18443017,128.2036419,-25.3319607,70.98994155,130.123303,-24.86957663,69.51920109,131.8354023,-25.33196755,70.98992645,130.1233026,-20.50556672,73.79640151,121.8056092,-23.15638849,74.6401572,125.8281169,-24.3521725,74.39787705,129.8922893,-24.43878635,73.50689148,132.4783715,-24.06678604,72.2221273,134.7827325,-24.43882376,73.50691548,132.4783874,-19.68941545,74.41242997,122.0216916,-21.91871212,76.04360851,126.3469344,-23.3130396,75.59701996,130.5978163,-23.39831157,74.32934573,133.2772713,-22.92432192,72.59485648,135.5117088,-23.39833197,74.32934565,133.2772708,-18.83786817,74.96523345,122.1137978,-20.36077608,77.13668065,126.6365478,-21.65850917,76.86428754,130.8584678,-21.73206156,75.7525856,133.3425928,-21.31397401,74.15335784,135.4369672,-21.73211745,75.75259488,133.3426087,-17.70824927,75.4509521,121.868604,-17.35940811,75.86853259,125.5986411,-18.52126362,75.65020174,128.2040841,-20.5721017,74.72210686,130.5738913,-18.52125628,75.65020138,128.2041018,-12.24992178,127.2564992,85.50475372,-13.3959914,134.7780216,91.77871248,-15.62084502,147.6915818,98.86685822,-17.84570163,160.6051424,105.9550034,-6.054028908,125.3245694,77.77196882,0.930728381,133.8664963,71.18871387,0.587844599,118.5879218,51.879171,4.374997321,93.89319651,41.33784575,3.532326994,92.77548168,38.94219168,2.115602877,90.12778401,35.47675743,0.060032512,87.35185911,34.46815729,-1.755596986,86.06191982,34.86252649,-3.654789445,85.29073343,35.9144214,-1.755605998,86.06193482,34.8625195,3.908386204,92.07518788,39.42838129,3.034657101,88.66377164,36.03450368,0.454623477,85.38612205,35.25582878,-1.871929157,84.23248941,36.119241,-4.02509893,84.03743705,37.67644998,-1.871948232,84.23245933,36.11921793,4.36031357,91.46882615,40.14974159,4.065319824,87.37923345,37.06326878,1.550077349,83.82497971,35.94320751,-1.008818861,82.42163667,36.46897417,-3.555235868,81.98443461,37.71414588,-1.008825952,82.42163675,36.46895506,4.806317028,90.99203544,40.93267238,4.90450105,86.36537947,38.46817519,2.912415074,82.67913863,37.04471363,0.815600256,80.94297097,37.00952208,-1.547316765,79.82379223,37.54130742,0.815591182,80.94295597,37.00946401,5.32779098,90.78897884,42.05466023,4.378863897,87.14126554,42.00311874,3.982813943,84.39846031,41.29180812,3.476961988,81.29987289,40.38287663,3.982809877,84.39845232,41.29181213,-13.87936256,85.47906426,54.21309528,-6.896847633,47.00885318,65.72869243,-6.516527424,7.263615751,56.28430679,-3.890147789,1.232925978,68.33762024,-2.434349764,0.04854259,75.20075208,-3.890181922,0.048544421,68.23618542,-2.649176409,91.25831676,45.60459268,-0.860740493,53.29975507,30.86448549,0.976263159,15.26986618,16.0531742,5.68027525,2.378300717,16.53167994,10.74607163,-0.026713895,20.91096753,5.69752683,1.282503451,16.07126781
0.05,-8.271179,88.361618,49.910015,-10.83288254,96.52937723,52.07237289,-10.95069813,102.0847283,56.59460998,-11.14613887,107.1836094,61.62348789,-11.58677564,114.9421095,70.89480413,-15.35493001,117.7760842,83.65768138,-25.72435991,113.0762414,89.61390272,-24.50863201,90.56639508,99.52551713,-19.03335441,73.2930596,119.6984059,-21.15213169,73.14862537,121.4840032,-24.01412054,73.18819151,125.0664581,-25.31997898,72.13481723,128.2498306,-25.38594592,70.93642866,130.166957,-24.92590755,69.4616794,131.8762375,-25.38595278,70.93641357,130.1669566,-20.54652937,73.74888223,121.8597408,-23.20042433,74.59355094,125.8800298,-24.40410294,74.35024982,129.9418101,-24.49777212,73.45875774,132.5274718,-24.13344951,72.17345949,134.8327614,-24.49780959,73.45878187,132.5274876,-19.72976749,74.36365313,122.0770938,-21.96138427,75.99496624,126.4010891,-23.36249404,75.54949066,130.6498573,-23.4547478,74.28257729,133.3294409,-22.98849366,72.54842832,135.5657692,-23.45476806,74.28257708,133.3294402,-18.87756549,74.91523405,122.1704653,-20.40226616,77.08572043,126.6930725,-21.70649292,76.81471116,130.9130801,-21.78589662,75.70354679,133.3972655,-21.37418469,74.10440039,135.4929646,-21.78595253,75.70355594,133.3972811,-17.74702923,75.39957755,121.926784,-17.40305512,75.81329458,125.6577035,-18.57193071,75.59147674,128.2597097,-20.63129652,74.65916078,130.6204474,-18.57192358,75.5914766,128.2597274,-12.28321729,127.205063,85.54881871,-13.43192934,134.7230139,91.82657368,-15.65650049,147.6376309,98.91288264,-17.88107463,160.552248,105.9991914,-6.088041124,125.28822,77.81170631,0.895067272,133.8326929,71.23000639,0.542637194,118.5538443,51.92085229,4.330144559,93.86189733,41.37314812,3.488033507,92.74418144,38.9772979,2.072118444,90.09648202,35.51153435,0.016783638,87.32055669,34.50245544,-1.798937925,86.03061754,34.89640102,-3.698376192,85.25943181,35.94785248,-1.798946907,86.03063257,34.89639409,3.86397907,92.04388782,39.46357565,2.991042356,88.63246989,36.06949585,0.411190052,85.35482042,35.29021991,-1.915564532,84.20118886,36.15308919,-4.069098003,84.00613791,37.70979534,-1.915583504,84.20115881,36.15306626,4.315737884,91.43752638,40.18504177,4.021464628,87.34793218,37.09850218,1.506483212,83.79367839,35.977855,-1.052536076,82.39033616,36.50302448,-3.599244093,81.95313528,37.7476013,-1.052543169,82.39033625,36.50300535,4.761558432,90.96073599,40.96807693,4.860317544,86.3340787,38.5036052,2.868563944,82.64783711,37.07968055,0.77175741,80.91166941,37.04400059,-1.59128369,79.79249101,37.57523501,0.771748331,80.91165446,37.04394253,5.282770338,90.75767987,42.09018662,4.333854839,87.10996667,42.03842543,3.937970673,84.36716111,41.3270238,3.432330629,81.26857331,40.41797568,3.937966606,84.36715313,41.32702776,-13.88176283,85.46251451,54.21377516,-6.902437853,47.00545148,65.77513142,-6.520479509,7.270500523,56.28762688,-3.892867389,1.234648444,68.33808738,-2.43759812,0.050278011,75.2013336,-3.892085055,0.050281429,68.23648588,-2.660596127,91.26070652,45.60624678,-0.867524476,53.30398438,30.86196628,0.98023116,15.27253897,16.05599003,5.679147767,2.378692698,16.52296817,10.74238387,-0.026766342,20.90497171,5.697064964,1.283103613,16.0620856
