Time,Hips.X,Hips.Y,Hips.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,RightToeBase.X,RightToeBase.Y,RightToeBase.Z,RightToe_End.X,RightToe_End.Y,RightToe_End.Z,RightToe_EndEnd.X,RightToe_EndEnd.Y,RightToe_EndEnd.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftToeBase.X,LeftToeBase.Y,LeftToeBase.Z,LeftToe_End.X,LeftToe_End.Y,LeftToe_End.Z,LeftToe_EndEnd.X,LeftToe_EndEnd.Y,LeftToe_EndEnd.Z,Spine.X,Spine.Y,Spine.Z,Spine1.X,Spine1.Y,Spine1.Z,Spine2.X,Spine2.Y,Spine2.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightHand.X,RightHand.Y,RightHand.Z,RightHandPinky1.X,RightHandPinky1.Y,RightHandPinky1.Z,RightHandPinky2.X,RightHandPinky2.Y,RightHandPinky2.Z,RightHandPinky3.X,RightHandPinky3.Y,RightHandPinky3.Z,RightHandPinky4.X,RightHandPinky4.Y,RightHandPinky4.Z,RightHandPinky4End.X,RightHandPinky4End.Y,RightHandPinky4End.Z,RightHandRing1.X,RightHandRing1.Y,RightHandRing1.Z,RightHandRing2.X,RightHandRing2.Y,RightHandRing2.Z,RightHandRing3.X,RightHandRing3.Y,RightHandRing3.Z,RightHandRing4.X,RightHandRing4.Y,RightHandRing4.Z,RightHandRing4End.X,RightHandRing4End.Y,RightHandRing4End.Z,RightHandMiddle1.X,RightHandMiddle1.Y,RightHandMiddle1.Z,RightHandMiddle2.X,RightHandMiddle2.Y,RightHandMiddle2.Z,RightHandMiddle3.X,RightHandMiddle3.Y,RightHandMiddle3.Z,RightHandMiddle4.X,RightHandMiddle4.Y,RightHandMiddle4.Z,RightHandMiddle4End.X,RightHandMiddle4End.Y,RightHandMiddle4End.Z,RightHandIndex1.X,RightHandIndex1.Y,RightHandIndex1.Z,RightHandIndex2.X,RightHandIndex2.Y,RightHandIndex2.Z,RightHandIndex3.X,RightHandIndex3.Y,RightHandIndex3.Z,RightHandIndex4.X,RightHandIndex4.Y,RightHandIndex4.Z,RightHandIndex4End.X,RightHandIndex4End.Y,RightHandIndex4End.Z,RightHandThumb1.X,RightHandThumb1.Y,RightHandThumb1.Z,RightHandThumb2.X,RightHandThumb2.Y,RightHandThumb2.Z,RightHandThumb3.X,RightHandThumb3.Y,RightHandThumb3.Z,RightHandThumb4.X,RightHandThumb4.Y,RightHandThumb4.Z,RightHandThumb4End.X,RightHandThumb4End.Y,RightHandThumb4End.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftHand.X,LeftHand.Y,LeftHand.Z,LeftHandPinky1.X,LeftHandPinky1.Y,LeftHandPinky1.Z,LeftHandPinky2.X,LeftHandPinky2.Y,LeftHandPinky2.Z,LeftHandPinky3.X,LeftHandPinky3.Y,LeftHandPinky3.Z,LeftHandPinky4.X,LeftHandPinky4.Y,LeftHandPinky4.Z,LeftHandPinky4End.X,LeftHandPinky4End.Y,LeftHandPinky4End.Z,LeftHandRing1.X,LeftHandRing1.Y,LeftHandRing1.Z,LeftHandRing2.X,LeftHandRing2.Y,LeftHandRing2.Z,LeftHandRing3.X,LeftHandRing3.Y,LeftHandRing3.Z,LeftHandRing4.X,LeftHandRing4.Y,LeftHandRing4.Z,LeftHandRing4End.X,LeftHandRing4End.Y,LeftHandRing4End.Z,LeftHandMiddle1.X,LeftHandMiddle1.Y,LeftHandMiddle1.Z,LeftHandMiddle2.X,LeftHandMiddle2.Y,LeftHandMiddle2.Z,LeftHandMiddle3.X,LeftHandMiddle3.Y,LeftHandMiddle3.Z,LeftHandMiddle4.X,LeftHandMiddle4.Y,LeftHandMiddle4.Z,LeftHandMiddle4End.X,LeftHandMiddle4End.Y,LeftHandMiddle4End.Z,LeftHandIndex1.X,LeftHandIndex1.Y,LeftHandIndex1.Z,LeftHandIndex2.X,LeftHandIndex2.Y,LeftHandIndex2.Z,LeftHandIndex3.X,LeftHandIndex3.Y,LeftHandIndex3.Z,LeftHandIndex4.X,LeftHandIndex4.Y,LeftHandIndex4.Z,LeftHandIndex4End.X,LeftHandIndex4End.Y,LeftHandIndex4End.Z,LeftHandThumb1.X,LeftHandThumb1.Y,LeftHandThumb1.Z,LeftHandThumb2.X,LeftHandThumb2.Y,LeftHandThumb2.Z,LeftHandThumb3.X,LeftHandThumb3.Y,LeftHandThumb3.Z,LeftHandThumb4.X,LeftHandThumb4.Y,LeftHandThumb4.Z,LeftHandThumb4End.X,LeftHandThumb4End.Y,LeftHandThumb4End.Z,Neck.X,Neck.Y,Neck.Z,Head.X,Head.Y,Head.Z,HeadTop_End.X,HeadTop_End.Y,HeadTop_End.Z,HeadTop_EndEnd.X,HeadTop_EndEnd.Y,HeadTop_EndEnd.Z
0,-0.431386,94.192253,0.448322,-8.565017497,89.06518276,-1.153427433,-3.403372832,46.61967421,0.07702694,1.539446266,13.68743166,-25.81048604,-1.268844739,0.861004116,-16.21881789,-2.998482033,1.569744133,-10.32827932,-4.728119223,2.278484152,-4.437740727,7.541526239,88.6237388,0.054980565,8.64981232,49.63205089,17.64439039,11.67085851,26.24033471,-17.31732072,14.30413065,10.37741691,-15.50054329,15.10493698,5.694860529,-11.50735076,15.90574333,1.012303471,-7.514157488,-0.13933947,103.9619935,-0.086160163,0.032233682,115.3806556,-0.14409285,0.081277992,128.3724498,1.102954115,-6.078047113,141.0457262,3.934933653,-16.3212178,133.2760588,5.900455303,-21.50064136,108.9665408,-0.108044027,-10.49455255,107.0299851,20.45297404,-5.365198355,105.9864981,30.89152273,-3.360426506,104.4811279,30.06263855,-3.661032432,104.1954201,27.954025,-5.164884082,105.3169681,27.73807641,-6.670228845,106.4366335,27.5228186,-3.78775136,107.7499351,30.78995379,-1.641283059,105.9860406,30.29721851,-2.638960471,105.6527055,27.82389402,-4.455804434,107.1169121,27.4183077,-6.270105232,108.5837895,27.01093008,-2.947281596,109.4253814,29.75165933,-0.185319152,107.3216957,29.52542746,-1.161097019,106.1544203,26.68068098,-3.515227789,107.5410126,25.62777066,-5.870834748,108.9261299,24.57623799,-1.50543297,111.3820229,28.56213639,0.720926914,109.2499698,28.09737406,-0.837659072,108.3828875,25.86660238,-2.964046066,109.6589404,25.34277027,-5.093054209,110.9320713,24.82249902,-5.978051005,109.0031139,21.84509421,-2.385873489,110.3852677,23.24988485,-0.101634698,110.066964,25.92308486,2.341653338,110.4025538,27.46931885,4.941259211,110.976587,28.64645252,6.161389367,141.2709331,2.956629529,17.86891791,135.6793746,2.050068379,23.23439552,116.368677,-13.81382805,19.38040248,101.8924373,4.167742632,19.59369792,96.62772355,14.46561593,16.96463243,95.87599463,14.49756993,16.10440163,96.58865525,12.60924956,17.86681688,97.30313596,12.07441356,19.63067847,98.01264286,11.53772868,19.05212277,98.24903203,16.19673787,16.55401494,97.19158256,16.46674958,16.10233412,97.92497419,13.99205905,17.90260549,98.90646681,13.12326358,19.7015911,99.89082788,12.25506488,18.41809903,100.4484302,16.43961441,15.3811685,99.01592385,17.15029342,14.45675953,99.20640195,14.13357416,16.33519537,100.3844538,12.3012607,18.21363125,101.5625056,10.46894727,17.3251961,102.7545398,16.22732975,14.399905,101.2492709,16.46563239,14.31559857,101.3691288,13.38811018,16.31893625,102.514543,11.96317945,18.33080484,103.6461006,10.53920685,17.09150155,103.4601591,8.34260019,15.34535411,104.3806468,11.83329725,14.61711373,103.0732507,15.10760176,13.48133514,102.8726979,17.8898308,12.13545483,103.0517603,20.57824299,0.054350933,142.7716293,3.975826551,0.288074131,148.6289045,7.808366448,1.124020933,167.1961752,19.36386026,1.601235394,188.274436,25.23334784
0.016667,-0.278839,95.56987,3.532586,-8.327509695,90.32735051,1.876294591,-3.403594588,47.8417807,1.1627066,1.095433097,14.6839186,-24.51690242,-1.62574563,0.872556823,-16.37778011,-3.314667351,1.522383297,-10.46866248,-5.003589072,2.172209771,-4.559544852,7.777958844,90.12198115,3.159875653,8.588746064,50.9198045,20.29169786,11.80360095,24.17705223,-12.15996248,14.19375211,8.507152066,-8.902913206,15.16410497,4.239632484,-4.502924169,16.13445782,-0.02788812,-0.102934715,-0.129947603,105.3445228,3.02980765,-0.096921153,116.7645407,3.002651852,-0.137039522,129.754513,4.268849987,-6.297328763,142.4003983,7.218723146,-16.39891283,134.5271416,9.482212007,-21.32027846,110.0266293,4.061306922,-9.661056974,109.1316632,24.33200729,-4.059449935,108.4738886,34.55706325,-2.07394051,106.9452807,33.72435176,-2.434660248,106.5535544,31.64236333,-3.955654361,107.6470351,31.40372065,-5.478103748,108.738658,31.16590362,-2.494372503,110.2354241,34.32065114,-0.357507686,108.4648536,33.81042886,-1.448901023,108.025493,31.39389635,-3.291244131,109.4612057,31.00169223,-5.131136597,110.8995293,30.60749153,-1.707733399,111.8739658,33.18577434,1.056729973,109.7771269,32.928636,-0.018354411,108.487479,30.17395662,-2.422753552,109.8080793,29.15020398,-4.82856325,111.1272527,28.12794353,-0.328181769,113.7891832,31.8624764,1.894038731,111.6544638,31.39020367,0.270481628,110.6714805,29.25591916,-1.89437107,111.8824461,28.7351432,-4.061683996,113.0906197,28.21814073,-5.092882293,111.1619017,25.44553037,-1.445446044,112.6003067,26.6349526,0.955399413,112.3834696,29.21448456,3.470663963,112.765314,30.62896525,6.123089514,113.3759704,31.66087892,5.919806459,142.6803622,6.004297524,17.69641349,137.2804813,4.861311016,23.48391106,118.85866,-11.88670285,19.89686991,104.2840215,6.070599629,20.62771546,98.9050855,16.28538364,18.04740901,98.00094727,16.33691459,17.13764193,98.70327724,14.46803994,18.86207026,99.51793699,13.95295141,20.58819677,100.3277454,13.43590601,20.02788526,100.4687741,18.04998267,17.59842794,99.26407315,18.32941286,17.08708727,100.0206168,15.87337042,18.82927835,101.1167007,15.02338175,20.57003285,102.2155657,14.17405596,19.27160141,102.6237749,18.33692107,16.33289716,101.0039988,19.05832857,15.39043805,101.213472,16.04846135,17.2169508,102.5429942,14.26803387,19.04346361,103.8725164,12.48760647,18.04178132,104.8643923,18.17937956,15.21303135,103.1878723,18.43900438,15.08052537,103.3566535,15.36547684,17.00003339,104.6434287,13.94580736,18.92886475,105.9168469,12.52674023,17.60614644,105.6593588,10.3117419,15.88094766,106.4295328,13.84894641,15.30646517,105.0421525,17.12092354,14.2593019,104.7475422,19.92942256,12.97888585,104.8212904,22.65451213,-0.173087586,144.153787,7.141149235,0.129487458,149.9948905,10.99350157,1.236882845,168.4592052,22.69027654,1.870404963,189.4846403,28.73191772
0.033334,-0.11566,96.910446,6.625224,-8.080889977,91.55767694,4.918945406,-3.666643871,49.08527791,2.391586776,0.585042082,15.51089396,-22.7840224,-1.779409698,0.721262371,-16.4531453,-3.418762593,0.765735096,-10.4947104,-5.058115696,0.81020782,-4.536275558,8.020624973,91.58102276,6.266738067,8.389305036,52.14166773,22.86097537,11.68734268,22.15870286,-6.613846346,14.19662347,6.877918173,-1.916177442,15.30862837,3.098198885,2.878650896,16.42063314,-0.68152087,7.673480187,-0.106368411,106.687887,6.155807425,-0.206227386,118.107547,6.161522903,-0.32419739,131.0950081,7.448450823,-6.468672863,143.7215905,10.51181006,-16.43091722,135.7595113,13.06377706,-21.08536066,111.087588,8.214703831,-8.819646687,111.2258158,28.14389993,-2.762283797,110.9572149,38.12381209,-0.790125138,109.4070781,37.29921251,-1.203693151,108.9040843,35.25123724,-2.744492418,109.9635864,34.98767252,-4.286702568,111.0212612,34.72506761,-1.215652566,112.7117452,37.75243507,0.914444655,110.9360357,37.2318781,-0.263212145,110.3868946,34.87914032,-2.131877398,111.7910621,34.49739821,-3.998192555,113.1977719,34.11346002,-0.486575237,114.3086703,36.52367905,2.282999283,112.2214135,36.24452545,1.120293029,110.8056246,33.58916998,-1.333314621,112.0548568,32.59296809,-3.788263542,113.3027159,31.59836832,0.825372185,116.1762291,35.06994034,3.046872402,114.040465,34.59900408,1.368029358,112.9395043,32.5675672,-0.835226232,114.0807367,32.05037659,-3.040777623,115.2193206,31.53716125,-4.213305441,113.3044467,28.97512543,-0.521262755,114.7927232,29.94537237,1.989859939,114.6770053,32.42447192,4.570457289,115.1004783,33.70287109,7.268566485,115.7427512,34.58650038,5.722557372,144.0405721,9.068287113,17.53191526,138.7729847,7.673585186,23.6531834,121.2597196,-9.909651763,20.20141721,106.6628351,8.056091664,21.33515046,101.1677776,18.17181668,18.79966511,100.1444755,18.2194559,17.86184654,100.8515187,16.36629042,19.55767018,101.7445697,15.8874566,21.25539156,102.6328907,15.40655515,20.68863441,102.6740382,19.96957202,18.3181288,101.3540296,20.23401279,17.77280982,102.1460254,17.796526,19.47177294,103.3350213,16.98478492,21.16918289,104.5267182,16.17377154,19.83622456,104.7862436,20.30170558,16.98006986,103.0170088,21.00332828,16.043177,103.2692877,17.99500715,17.8397596,104.7314576,16.28970663,19.63634219,106.1936276,14.58440607,18.50026058,106.96844,20.19748397,15.75383847,105.1587943,20.4470803,15.59608226,105.3867593,17.37856904,17.45165958,106.7922057,15.98669392,19.31715755,108.1847213,14.59509293,17.91151492,107.8629898,12.35053352,16.20448975,108.4962749,15.9235308,15.75685163,107.0385836,19.18473378,14.78910621,106.6638714,22.01211286,13.57079531,106.6482371,24.76647146,-0.352635358,145.4946291,10.31909556,0.019081833,151.3222031,14.18586012,1.383877218,169.6984968,25.9935251,2.168633835,190.6780557,32.17526911
0.050001,0.071743,98.192009,9.750788,-7.815208505,92.73439153,8.01331302,-3.872361206,50.40357804,3.287429596,0.279370432,16.12366568,-20.9360739,-1.710813113,0.604167246,-16.51022057,-3.192260784,0.705446735,-10.51126588,-4.673708454,0.806726225,-4.512311183,8.281082581,92.97519011,9.401586428,8.162807267,53.2188171,25.22511884,11.38718704,20.205463,-0.819884042,14.1335382,5.48975192,5.326038724,15.3629956,2.250918424,10.47498072,16.5924531,-0.987915506,15.62392362,-0.051639775,107.969638,9.301856726,-0.271615744,119.3875862,9.328472836,-0.437624777,132.3732793,10.62788112,-6.522376839,145.0042088,13.79090865,-16.37161121,136.9929596,16.61332305,-20.8083533,112.1806892,12.30661795,-8.023064449,113.2931212,31.87543466,-1.533328816,113.4139426,41.58270884,0.438813112,111.8455733,40.79329618,-0.013032871,111.2194501,38.78779153,-1.57617387,112.2372533,38.4932744,-3.140676081,113.2532679,38.19985234,-0.009233262,115.1545235,41.07686671,2.11997479,113.3766193,40.56017777,0.868725199,112.7103894,38.27668947,-1.027369156,114.0779482,37.89730505,-2.921218286,115.4479695,37.51553257,0.66094031,116.7038705,39.7570348,3.440633123,114.6303421,39.47614585,2.208715426,113.079524,36.92965831,-0.291075554,114.2497786,35.95255074,-2.792139212,115.4187225,34.97715044,1.902824247,118.5156193,38.17664602,4.130285484,116.3816957,37.72595886,2.410320835,115.1581317,35.80190665,0.170632319,116.2258564,35.28422724,-2.071194063,117.291097,34.77071286,-3.390372911,115.4068696,32.4233935,0.336599357,116.9350908,33.17288875,2.948242597,116.918844,35.54862401,5.586910182,117.3763494,36.68934253,8.323183211,118.0433034,37.42493126,5.642029847,145.3170099,12.13532179,17.39391763,140.0057523,10.45089864,23.78798603,123.3683871,-7.870361284,20.63712836,108.9052734,10.25812742,22.08221473,103.2216492,20.2289369,19.58340543,102.1107837,20.2346469,18.64390195,102.8554333,18.39713057,20.32480512,103.8082362,17.98558356,22.00776313,104.7564419,17.57182451,21.39961402,104.6603465,22.0682124,19.07347646,103.253859,22.27442928,18.5300997,104.1184543,19.86130087,20.20826647,105.3852664,19.12777928,21.88479278,106.6547046,18.39506443,20.47309188,106.7309402,22.45875808,17.67703473,104.8416734,23.08551291,16.78597334,105.1938119,20.0733016,18.58982226,106.7862831,18.49727345,20.39367126,108.3787542,16.92124533,19.05610194,108.8636011,22.41951526,16.37138064,106.9559082,22.60098099,16.22452564,107.2839802,19.54101059,18.04577336,108.7992947,18.220919,19.87735866,110.3020066,16.90073413,18.35048662,109.9185386,14.60218287,16.65956836,110.4040805,18.20583921,16.32626879,108.8660426,21.44374583,15.44462385,108.4118656,24.28758801,14.3008152,108.3109326,27.07192483,-0.409847331,146.7744274,13.49086114,0.031409135,152.5945632,17.36151657,1.607765429,170.9194172,29.22265541,2.519102628,191.8718427,35.47861457
0.066668,0.282182,99.302177,12.871171,-7.535765687,93.75796004,11.09641353,-3.612749919,51.81342292,3.677279991,0.123669751,16.45057457,-19.00829941,-1.393437227,0.454955646,-16.50981955,-2.633575022,0.717584696,-10.4612258,-3.873712818,0.980213745,-4.412632044,8.55554684,94.18932619,12.49622,7.808179713,54.09403748,27.42192359,10.86022496,18.36211159,5.228797586,13.83529436,4.402693013,12.85444895,15.14906834,1.744693493,18.3062604,16.46284222,-0.913306567,23.75807275,0.038245896,109.080028,12.48012619,-0.28557143,120.4952315,12.56325681,-0.478562656,133.4771778,13.89595037,-6.483404313,146.1232749,17.14978389,-16.22911012,138.0802004,20.22934944,-20.44001504,113.1414945,16.45968358,-7.197748032,115.237638,35.64009678,-0.290440898,115.7592474,45.04113236,1.692676592,114.1800591,44.30241216,1.215735583,113.4213151,42.34918946,-0.373393636,114.3858246,42.01682941,-1.963827858,115.3485923,41.68569978,1.20534042,117.4792716,44.39885487,3.340983753,115.7046427,43.89769855,2.027957595,114.911192,41.69084449,0.101253388,116.2339469,41.30684761,-1.82331804,117.5590731,40.92027464,1.812976277,118.9743093,42.98917189,4.611367474,116.9240875,42.72326125,3.33085045,115.2262773,40.29736488,0.784851225,116.3014589,39.33037866,-1.762350182,117.3754013,38.36520107,2.979673945,120.7214816,41.28372664,5.221732178,118.5955467,40.86910853,3.476275337,117.2402885,39.05968329,1.199207279,118.2223409,38.5355014,-1.079842986,119.2020959,38.01566466,-2.551327777,117.3763301,35.89854726,1.200645399,118.9373117,36.42157618,3.908975618,119.021636,38.68495843,6.60178311,119.504396,39.67936637,9.371779975,120.1858194,40.25892468,5.653612266,146.4078065,15.299521,17.30418132,140.9776186,13.31687011,23.87109373,125.1695466,-5.665625005,21.03167837,110.9572886,12.71102065,22.71844721,105.0385308,22.50550981,20.24769704,103.8674295,22.46058811,19.31138641,104.6652007,20.64385494,20.98311721,105.6607717,20.30210306,22.65701376,106.6518768,19.95798189,22.01209746,106.4054609,24.38999917,19.7191245,104.9375134,24.52803348,19.18244076,105.8885258,22.14611871,20.84732241,107.2167191,21.49559428,22.51050191,108.5474702,20.8459633,21.03208337,108.4376572,24.84615473,18.28105255,106.4572309,25.38451049,17.43233258,106.9298871,22.37657441,19.2444587,108.6333564,20.93155155,21.05658468,110.3368259,19.48652868,19.55641783,110.5302687,24.8782716,16.91706941,108.5543107,24.97512323,16.78499843,108.9985557,21.92917181,18.58437123,110.6078764,20.69300544,20.39436888,112.2048454,19.45634282,18.75512527,111.7841249,17.09963117,17.08229999,112.12103,20.72860417,16.84489751,110.4953763,23.93197407,16.0410441,109.9589309,26.78452712,14.96734759,109.7720948,29.592246,-0.37248648,147.8795257,16.75105348,0.13409299,153.6968775,20.61789403,1.880768626,172.0024797,32.48490053,2.892053499,192.9446641,38.75976384
0.083335,0.524644,100.098984,15.937439,-7.237255574,94.50038452,14.0889232,-2.907018247,53.22811412,3.714602468,0.059297725,16.67310312,-17.11949286,-0.918513901,0.461082382,-16.33329447,-1.876840747,0.733493484,-10.23413026,-2.835167594,1.005904585,-4.134966057,8.851969268,95.08344576,15.45741044,7.380943061,54.70101604,29.53088956,10.09037284,16.67899945,11.48634484,13.13064905,3.68730547,20.64273997,14.4896911,1.625676468,26.33623645,15.84873317,-0.43595267,32.02973396,0.173706441,109.8787635,15.71039835,-0.234462216,121.2890277,15.95103584,-0.436000626,134.2607739,17.37842151,-6.354279108,146.9248839,20.7196231,-15.99243165,138.8516697,24.04870423,-19.90391506,113.7839752,20.85619032,-6.257979931,116.9876401,39.59557903,1.069680311,117.9539995,48.63626391,3.07631768,116.3746691,47.96438582,2.59264378,115.4646087,46.07862506,0.971461997,116.3528006,45.69267404,-0.650959133,117.2393095,45.30809487,2.528906453,119.6440231,47.84705873,4.682953327,117.8827916,47.37846132,3.323147126,116.938461,45.261158,1.358723207,118.1994999,44.86097957,-0.603694146,119.4627987,44.45803078,3.066613666,121.072576,46.34317288,5.899918595,119.0660502,46.11657105,4.602238337,117.1933116,43.83268564,2.006632234,118.1365664,42.85991173,-0.590101259,119.0786674,41.88904817,4.148460899,122.7398826,44.50686319,6.419859129,120.6342195,44.15293495,4.672409212,119.1233722,42.47331484,2.353734771,119.9907691,41.9296199,0.033233751,120.8560954,41.39044865,-1.611662521,119.1414361,39.54154988,2.155127799,120.7294151,39.81928845,4.963923215,120.9220312,41.94969445,7.710735645,121.4171972,42.77610153,10.51290412,122.0955109,43.17716359,5.756106106,147.1717288,18.69743616,17.28643075,141.6030361,16.41820798,23.90999841,126.5527436,-3.151453382,21.38591619,112.6672071,15.51864432,23.26909203,106.4501388,25.08998748,20.81866829,105.2387022,25.01286636,19.86780628,106.0917188,23.22908944,21.52764609,107.1208504,22.93166762,23.18971173,108.1456421,22.63170417,22.55349782,107.7380081,27.02597443,20.28740935,106.2252122,27.11508098,19.72954812,107.2594489,24.77304825,21.3726791,108.6390199,24.1763785,23.01406791,110.0210835,23.58070409,21.53933479,109.7342686,27.55958928,18.82732296,107.6844313,28.03207713,17.9713915,108.2671301,25.0455654,19.75515277,110.0588485,23.67383633,21.53891399,111.850567,22.30210722,20.02480148,111.795918,27.67549249,17.42049017,109.7719096,27.7055447,17.27453675,110.3331222,24.67959783,19.04633536,112.0211819,23.51043256,20.82896358,113.6970993,22.34027302,19.13241227,113.2996457,19.95125035,17.48514217,113.4800833,23.60299486,17.3193169,111.7471185,26.75418885,16.5694265,111.1077558,29.60021989,15.54421525,110.8153758,32.41703956,-0.244138278,148.6620219,20.23459711,0.318256942,154.4808525,24.09148481,2.183174196,172.8037727,35.91368715,3.25663598,193.7551036,42.14755506
0.100002,0.771192,100.672081,19.015324,-6.954377836,95.05016532,17.08710032,-2.785973858,54.22068383,5.030747658,-0.783712814,17.1916625,-15.06825526,-0.796352206,0.949065011,-15.83095241,-1.776050217,0.722161806,-9.733320993,-2.755748335,0.495258601,-3.635689591,9.13573466,95.73419728,18.39715906,6.984855814,55.05405429,31.49170176,9.093910401,15.20248855,17.85260552,11.91721653,3.414122118,28.57316162,13.28171994,1.930600206,34.44261685,14.64622347,0.447078061,40.31207306,0.341776421,110.4513289,18.98877681,-0.12131389,121.8538396,19.42113629,-0.313915915,134.8125576,20.96346546,-6.147838337,147.4934741,24.38823346,-15.67986284,139.3913819,27.94494035,-19.26914537,114.214968,25.27166726,-5.2961832,118.4688655,43.55555055,2.408299851,119.8577858,52.22009206,4.444558844,118.2917557,51.60894756,3.963829524,117.242298,49.79627502,2.309758148,118.0454374,49.36605596,0.654517573,118.8469533,48.93733646,3.824663849,121.5145809,51.29418264,6.003254768,119.7756882,50.8566538,4.609524102,118.686435,48.83308053,2.605761284,119.8797727,48.42052385,0.603875589,121.0752581,48.00502245,4.29087503,122.8757999,49.70632396,7.165472798,120.9250385,49.5157231,5.870075019,118.8873703,47.37630509,3.227254428,119.6892906,46.4038788,0.583381058,120.4901407,45.43345212,5.285374077,124.4620689,47.75259413,7.5925741,122.3866777,47.45609522,5.858373163,120.727421,45.90794191,3.499689752,121.469642,45.35120754,1.139329921,122.2100156,44.79914902,-0.666238564,120.6301267,43.20543004,3.101792376,122.238704,43.24955809,6.000790995,122.5327011,45.24315662,8.792025479,123.0284318,45.90374549,11.61735568,123.6912457,46.1302305,5.935766794,147.7031643,22.20783912,17.34447558,142.0052564,19.65268457,23.92684069,127.6102522,-0.417465459,21.72302201,114.0688044,18.54365366,23.80854021,107.5502205,27.86929456,21.37468981,106.3072782,27.77147168,20.39984741,107.2137394,26.02744005,22.04699745,108.2714606,25.76142827,23.69640582,109.3249668,25.49269946,23.09528688,108.7580958,29.85701563,20.85261001,107.209109,29.90886922,20.25995096,108.3218023,27.61177518,21.87852577,109.746474,27.05532548,23.49533145,111.1735736,26.49997769,22.05690782,110.7183349,30.47147389,19.38148,108.609946,30.89203126,18.4954337,109.2955191,27.93630454,20.23807941,111.1647292,26.61610021,21.98072529,113.0339393,25.29589604,20.51254083,112.7507397,30.6761792,17.93797643,110.6889728,30.64998651,17.76369632,111.3654426,27.64921468,19.50613534,113.1235693,26.54076537,21.25956348,114.8697551,25.43078303,19.51028062,114.5101861,23.01972474,17.9017441,114.5367443,26.6930338,17.80944553,112.6967242,29.78600898,17.11650423,111.9534174,32.62120567,16.14418561,111.5548425,35.44374916,-0.039099052,149.2115655,23.82415399,0.570583407,155.0358288,27.66562575,2.514193866,173.4045382,39.40379783,3.616342037,194.3800287,45.55081042
